Date,US
2020-01-01,7431.0
2020-02-01,7898.000000000001
2020-03-01,7709.0
2020-04-01,8717.0
2020-05-01,6193.0
2020-06-01,7331.0
2020-07-01,6807.0
2020-08-01,6649.0
2020-09-01,6308.0
2020-10-01,8465.0
2020-11-01,6403.0
2020-12-01,6397.0
2021-01-01,7132.0
