Date,US,AL,AK,AZ,AR,CA,CO,FL,ID,IL,IN,KS,KY,LA,MS,MO,MT,NE,NV,NM,NY,ND,OH,OK,PA,SD,TN,TX,UT,VA,WV,WY
2009-09-01,5028.707067280214,26.160325840195863,1393.3034499999999,0.18262007567326954,21.731789005119076,773.8982256843979,110.64518410204919,2.739301135099043,0.0,35.063054529267745,7.167837970175828,150.06804718450925,14.335675940351656,229.42185646840588,87.2467411529045,0.3652401513465391,20.906573666542602,8.309213443133762,1.5066156243044737,190.00393558690638,1.2326855107945693,173.55496817187276,18.35331760516359,230.3698990429557,11.36809971066103,6.117772535054529,0.9587553972846652,1283.8470380849058,83.09213443133764,0.045655018918317386,7.441768083685734,139.26928612719627
2009-10-01,5183.322887624972,27.210391275317157,1454.343275,0.2282750945915869,21.046963721344316,792.3885083463165,71.74950025413962,2.4653710215891387,0.0,35.70222479412419,7.396113064767416,148.1048813710216,9.815829067438237,250.55186152741106,92.1774831960828,0.4108951702648565,95.09880903087296,8.446178499888715,1.643580681059426,180.64515349150702,1.2783405297128865,103.78301496155976,18.946832851101714,233.9139675375028,11.733339862007567,6.437357667482752,0.9587553972846652,1327.920529520588,87.38370620965947,0.045655018918317386,4.930742043178277,186.56535141823963
2009-11-01,5024.146392772535,26.753841086133985,1414.8846250000001,0.18262007567326954,20.955653683507684,765.0411520142444,58.081867400885656,2.419716002670821,0.0,33.55643890496327,7.167837970175828,148.65274159804142,6.802597818829289,211.59225412656062,90.76217760961495,0.5478602270198085,59.027134268897754,8.172248386378811,1.9175107945693304,188.86975558560192,1.2326855107945693,127.13866616154957,18.35331760516359,225.37049692410417,11.36809971066103,6.391702648564434,0.9131003783663476,1302.5770058578353,83.36606454484753,0.045655018918317386,4.519846872913421,197.48171898504802
2009-12-01,5128.666891685067,27.52997640774538,1445.5113750000003,0.09131003783663477,21.2752388159359,780.1529632762075,68.42815833776558,2.739301135099043,0.0,35.10870954818606,7.3504580458490985,145.000340084576,9.861484086356555,224.73295056314905,94.5515441798353,0.5935152459381261,56.55273043138805,7.943973291787225,1.7805457378143779,175.67236900423495,1.2783405297128865,138.25383272596787,18.946832851101714,220.94794216470066,11.733339862007567,6.026462497217895,1.095720454039617,1346.3592399750153,84.41612997996883,0.045655018918317386,7.48742310260405,187.19902929410623
2010-01-01,5068.163386971956,25.703775651012688,1413.745025,0.09131003783663477,21.457858891609174,776.9571119519253,119.13141918369348,4.611156910750056,0.0,30.999757845537502,6.254737591809482,145.6851653683508,14.929191186289785,224.7159509912361,92.2231382150011,0.5478602270198085,55.92382108297479,8.309213443133762,1.689235699977743,213.56443515916027,1.4609606053861564,123.66765662323485,18.490282661918542,213.4148640431783,12.418165145782329,5.204672156688183,1.0044104162029823,1304.938826556926,83.82261473403074,0.045655018918317386,6.209082572891164,140.9460319994803
2010-02-01,4664.1044603725795,22.78185444024037,1266.52295,0.09131003783663477,20.088208324059647,701.2154355664367,57.891882311595175,5.204672156688183,0.0,33.19119875361674,6.209082572891164,137.6042270198086,6.163427553972848,211.72435631581308,85.28357533941688,0.5935152459381261,25.63836105550744,7.8070082350322725,1.552270643222791,185.47120646258506,1.3239955486312043,151.40277276154137,16.70973692410416,215.235366799911,11.18547963498776,6.026462497217895,0.9131003783663476,1222.4238171548313,77.7504972178945,0.045655018918317386,5.432947251279769,180.62008715023435
2010-03-01,5242.374775159136,27.256046294235478,1426.6367500000001,0.045655018918317386,22.644889383485417,783.6683997329178,103.2922326177648,5.706877364789673,0.0,36.980565323837084,7.3504580458490985,156.73367994658358,7.167837970175828,259.74322715952576,92.9536185176942,0.7304803026930782,47.488945335356284,8.72010861339862,1.7805457378143779,217.1536388998402,1.4609606053861564,151.62210997067533,18.490282661918542,245.90329128600047,12.418165145782329,6.391702648564434,1.0044104162029823,1335.6521725713928,92.08617315824615,0.045655018918317386,6.756942799910972,164.48895261125816
2010-04-01,5048.60633991765,25.201570442911198,1366.8077500000002,0.09131003783663477,21.549168929445806,758.2385541954151,80.07309303065482,6.0721175161362115,0.0,36.34139505898064,7.030872913420876,156.41409481415536,8.035283329623859,228.2679099759263,88.47942666369909,0.7761353216113955,56.81296753535929,8.446178499888715,1.689235699977743,195.0763539615196,1.4153055864678386,134.51956953564002,17.896767415980413,237.59400682394832,12.007269975517472,5.889497440462942,0.9587553972846652,1315.0160081213123,90.53390251502337,0.045655018918317386,7.167837970175828,180.15834619035567
2010-05-01,5062.579542908079,26.342945915869127,1261.39475,0.18262007567326954,22.50792432673047,784.6271551302025,63.75157878583808,7.578733140440685,0.0,34.24126418873803,6.574322724237704,154.31396394391277,13.879125751168484,219.57496521779473,91.76658802581795,0.6848252837747607,22.698560989782298,8.857073670153573,1.7805457378143779,206.64458435479378,1.4609606053861564,176.54883668927405,18.490282661918542,237.82235293745828,12.418165145782329,5.889497440462942,1.0044104162029823,1372.3247397178634,94.91678433118183,0.045655018918317386,6.98521789450256,207.2711127863854
2010-06-01,4802.656437393724,25.795085688849323,1142.02165,0.2282750945915869,22.051374137547295,754.4491876251947,93.65692782034841,7.213492989094147,0.0,35.063054529267745,7.213492989094147,157.14457511684842,9.359278878255065,218.9974095138069,88.93597685288226,0.6848252837747607,51.30108358255981,8.674453594480303,1.4609606053861564,239.77177405327274,1.4153055864678386,142.7739124290138,17.896767415980413,231.15664915646562,12.007269975517472,5.706877364789673,0.9587553972846652,1260.3756139000918,93.82106387714221,0.045655018918317386,7.943973291787225,164.53171562501103
